gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,1,1,0.6527777777777778,1,0,0,1,0,1,0,1,0,0.45323383084577107,0.34626588983050854,True,False,False,False,False,True,True,False,False,False,0
0,0,0,0,0.5277777777777778,1,1,0,0,0,0,0,0,1,0.05970149253731341,0.1052873986735446,False,False,True,False,True,False,False,False,True,False,0
1,0,1,1,0.9305555555555555,0,0,1,0,0,0,1,1,0,0.3248756218905472,0.3778613209285189,True,False,False,False,False,True,False,True,False,False,0
0,0,0,0,0.2638888888888889,1,0,0,0,0,0,0,0,0,0.019900497512437804,0.044174880250552696,False,False,True,False,True,False,False,True,False,False,0
0,0,1,1,0.7638888888888888,1,0,0,0,0,0,0,0,0,0.011442786069651711,0.12470062638172441,False,False,True,False,False,True,False,True,False,False,0
1,0,1,1,0.9722222222222222,1,0,0,1,1,1,1,1,1,0.8746268656716417,0.8607106669123067,False,True,False,False,True,False,False,False,True,False,0
1,0,1,0,0.8055555555555555,1,0,0,0,1,0,0,0,0,0.3189054726368159,0.33144689572586594,True,False,False,False,True,False,False,True,False,False,0
1,0,0,0,0.1111111111111111,1,0,0,0,1,0,1,1,1,0.7606965174129353,0.08524088061901254,False,True,False,True,False,False,False,False,True,False,1
0,0,1,1,0.05555555555555555,1,0,0,0,0,0,0,1,0,0.6228855721393034,0.03485975497420782,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,0.027777777777777776,1,0,0,1,0,0,0,0,0,0.30845771144278605,0.011168938835666914,True,False,False,True,False,False,False,False,False,True,0
1,0,1,1,0.18055555555555555,1,0,1,0,0,0,0,0,1,0.3154228855721393,0.0676411661753869,True,False,False,True,False,False,False,False,False,True,0
1,0,0,1,0.041666666666666664,1,0,0,0,0,0,0,0,0,0.5114427860696518,0.025343128224023584,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,0.1388888888888889,0,0,0,0,0,1,0,0,1,0.1129353233830846,0.03443372328666176,True,False,False,False,False,True,False,False,False,True,0
0,0,1,0,0.6666666666666666,1,0,0,0,1,1,1,1,1,0.8139303482587064,0.5566046425939574,False,True,False,True,False,False,False,True,False,False,0
1,1,0,0,0.125,1,1,0,0,0,0,0,0,1,0.5552238805970149,0.07811924281503317,False,True,False,True,False,False,False,False,True,False,0
1,0,1,0,0.5833333333333333,1,1,0,1,1,1,0,1,1,0.8079601990049752,0.4764703850405307,False,True,False,True,False,False,False,False,True,False,1
0,0,1,1,0.4861111111111111,1,1,0,0,0,0,0,0,1,0.07114427860696515,0.10936348563006633,False,False,True,False,False,True,False,True,False,False,0
0,1,0,0,0.027777777777777776,1,0,1,1,0,0,0,0,0,0.3641791044776119,0.011997973470891675,True,False,False,True,False,False,False,False,False,True,1
1,0,0,0,0.9583333333333333,0,0,0,1,1,0,0,0,1,0.17412935323383083,0.28696688467207077,True,False,False,False,True,False,True,False,False,False,0
0,0,1,1,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.011940298507462671,0.002239544952100221,False,False,True,True,False,False,False,False,False,True,1
1,0,0,0,0.08333333333333333,1,0,0,0,0,1,0,0,0,0.31641791044776113,0.033201685703758296,True,False,False,True,False,False,False,False,False,True,0
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.014925373134328346,0.0022740880619012533,False,False,True,True,False,False,False,False,True,False,0
1,0,0,0,0.5972222222222222,1,1,0,0,0,0,0,0,0,0.081592039800995,0.1278152634487841,False,False,True,False,False,True,True,False,False,False,0
1,0,1,1,0.3333333333333333,1,1,0,0,0,0,0,0,0,0.05920398009950248,0.07012827008106116,False,False,True,False,False,True,False,False,False,True,0
1,0,0,0,0.125,1,0,0,0,0,0,0,0,0,0.021393034825870627,0.020933124539425207,False,False,True,True,False,False,False,False,False,True,0
1,0,0,0,0.3194444444444444,1,1,0,0,1,1,1,0,1,0.782587064676617,0.2401264277818718,False,True,False,True,False,False,False,True,False,False,0
0,1,1,0,0.9722222222222222,1,0,0,0,0,0,0,0,1,0.012935323383084563,0.16834584561532795,False,False,True,False,False,True,False,True,False,False,0
0,0,0,0,0.16666666666666666,1,1,1,0,0,0,0,0,1,0.6039800995024875,0.1067785095799558,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,0.6388888888888888,1,1,0,0,0,0,0,0,0,0.5427860696517413,0.374147936624908,False,True,False,True,False,False,True,False,False,False,0
1,0,1,1,0.7222222222222222,1,0,0,0,0,0,0,0,0,0.009452736318407956,0.12144781687546059,False,False,True,False,False,True,False,False,False,True,0
1,0,1,1,1.0,1,1,0,0,0,0,0,0,0,0.06019900497512437,0.1892098839351511,False,False,True,False,False,True,True,False,False,False,0
1,0,0,0,0.25,1,1,0,1,0,0,0,0,1,0.6208955223880598,0.16717713706705972,False,True,False,True,False,False,False,False,True,False,1
0,0,1,1,0.2222222222222222,1,0,1,1,0,1,0,1,0,0.49751243781094523,0.1283679532056006,True,False,False,False,False,True,True,False,False,False,0
0,0,1,0,0.8888888888888888,1,0,0,1,1,1,0,1,1,0.49800995024875616,0.5041912306558586,True,False,False,False,False,True,False,False,False,True,0
1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,1,0.282089552238806,0.010121131171702286,True,False,False,True,False,False,True,False,False,False,0
1,0,1,1,1.0,1,1,0,1,1,1,0,0,0,0.718407960199005,0.7560162582903465,False,True,False,False,False,True,True,False,False,False,0
1,0,0,1,0.875,0,0,1,1,0,1,0,0,1,0.22238805970149256,0.29810128039793665,True,False,False,False,True,False,True,False,False,False,0
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.517910447761194,0.008094602063375093,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.018905472636815884,0.002320145541635962,False,False,True,True,False,False,False,False,False,True,1
1,0,1,1,0.8194444444444444,0,0,1,0,1,0,0,0,0,0.16467661691542285,0.2280190677966102,True,False,False,False,True,False,False,False,False,True,0
0,0,1,1,0.7083333333333333,1,1,0,0,0,1,0,0,1,0.6218905472636815,0.4740350957995579,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0,0.08333333333333333,0,0,1,1,1,1,1,1,1,0.4492537313432835,0.04016212232866618,True,False,False,False,False,True,False,False,False,True,0
0,0,0,0,0.7916666666666666,1,0,0,1,1,1,1,0,0,0.5124378109452736,0.4484156226971261,True,False,False,False,False,True,False,False,False,True,0
0,1,1,0,0.6388888888888888,1,1,0,0,0,1,1,1,0,0.8159203980099502,0.547375875092115,False,True,False,False,True,False,False,False,True,False,0
1,0,0,0,0.19444444444444442,0,0,0,0,1,1,1,1,1,0.3656716417910447,0.08888517870302139,True,False,False,True,False,False,False,False,True,False,0
1,0,0,0,0.15277777777777776,1,1,0,0,1,0,0,0,0,0.3532338308457711,0.07000736919675757,True,False,False,True,False,False,False,False,True,False,1
0,0,0,0,0.041666666666666664,1,0,0,0,0,0,0,0,1,0.01741293532338306,0.007104366249078852,False,False,True,True,False,False,False,False,False,True,0
0,0,1,0,0.5555555555555556,1,1,0,1,0,0,1,0,0,0.45422885572139304,0.30340364775239503,True,False,False,False,True,False,True,False,False,False,0
1,0,0,0,0.4583333333333333,1,0,0,1,1,0,0,0,1,0.6044776119402985,0.2967022844509949,False,True,False,True,False,False,False,True,False,False,0
1,0,0,0,0.125,1,1,1,0,0,0,0,0,1,0.6258706467661692,0.09032447494473105,False,True,False,True,False,False,False,False,True,False,0
0,0,1,1,0.3055555555555555,1,0,1,1,1,0,0,0,0,0.426865671641791,0.16374009764185707,True,False,False,True,False,False,False,False,False,True,1
0,0,0,0,0.20833333333333331,1,0,0,0,0,0,0,0,0,0.013432835820895522,0.0381816507000737,False,False,True,False,False,True,False,False,False,True,0
1,0,1,1,0.0,1,1,0,0,0,0,0,0,0,0.07462686567164178,0.0,False,False,True,False,False,True,False,False,False,True,0
1,0,0,0,0.041666666666666664,1,0,0,0,1,0,0,0,1,0.5507462686567164,0.02677091009579956,False,True,False,True,False,False,False,True,False,False,0
1,0,0,0,0.18055555555555555,1,0,0,0,1,0,1,0,1,0.6462686567164179,0.1221214075165807,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,0.29166666666666663,1,0,0,0,0,0,0,0,0,0.01741293532338306,0.04809552321296979,False,False,True,True,False,False,False,False,False,True,0
1,0,0,0,0.08333333333333333,1,0,0,1,0,0,1,0,0,0.4099502487562189,0.04117538688282978,True,False,False,True,False,False,False,False,True,False,0
0,0,0,0,0.1111111111111111,1,0,0,1,0,0,0,0,0,0.5706467661691541,0.0616652081798084,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,0.041666666666666664,1,0,0,0,0,1,0,0,1,0.32089552238805974,0.017012481577008107,True,False,False,True,False,False,False,False,False,True,0
1,0,1,1,0.875,1,0,0,0,0,0,0,0,0,0.012935323383084563,0.14342299189388358,False,False,True,False,False,True,False,False,False,True,0
0,0,1,0,0.6944444444444444,1,0,0,0,0,0,0,0,1,0.015920398009950265,0.10859202284450997,False,False,True,False,True,False,True,False,False,False,0
0,0,0,0,0.9027777777777777,1,1,1,1,1,0,1,1,1,0.9233830845771144,0.8183262711864407,False,True,False,True,False,False,False,True,False,False,0
1,1,0,0,0.611111111111111,1,0,0,0,1,0,0,0,0,0.553233830845771,0.35952468680913785,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0,0.027777777777777776,1,0,0,1,0,0,0,0,1,0.30646766169154227,0.010489591009579956,True,False,False,True,False,False,False,True,False,False,1
1,0,1,0,0.1388888888888889,1,0,0,0,0,0,1,0,1,0.6139303482587065,0.09870117907148122,False,True,False,True,False,False,False,False,True,False,1
1,1,1,0,0.6527777777777778,1,1,0,0,1,0,1,1,1,0.8139303482587064,0.5608707166543848,False,True,False,True,False,False,False,False,True,False,1
1,0,1,1,0.9583333333333333,1,1,0,1,1,0,1,0,0,0.7711442786069651,0.7497294123065587,False,True,False,False,True,False,False,True,False,False,0
0,0,1,0,0.3472222222222222,0,0,0,0,0,0,1,0,1,0.15671641791044777,0.09821757553426678,True,False,False,True,False,False,True,False,False,False,1
1,0,0,0,0.16666666666666666,0,0,1,1,0,1,1,0,1,0.32537313432835824,0.06974829587324982,True,False,False,True,False,False,True,False,False,False,0
1,1,1,0,1.0,1,1,0,0,0,0,0,0,1,0.06716417910447761,0.20755227523949893,False,False,True,False,False,True,True,False,False,False,0
1,0,0,1,0.4305555555555555,0,0,0,0,0,0,0,0,0,0.06716417910447761,0.09087140751658071,True,False,False,True,False,False,False,True,False,False,0
0,0,1,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.5089552238805971,0.007990972733971998,False,True,False,True,False,False,False,False,False,True,1
0,0,1,0,0.3611111111111111,0,0,1,1,1,0,1,0,0,0.2945273631840796,0.13707857406042742,True,False,False,False,True,False,True,False,False,False,0
0,0,1,1,0.1111111111111111,1,0,0,1,0,0,1,0,1,0.6497512437810945,0.07830347273397201,False,True,False,True,False,False,False,False,True,False,1
1,1,1,0,0.4861111111111111,1,1,1,1,0,0,0,1,1,0.7592039800995024,0.3875046057479735,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,0.38888888888888884,1,1,0,1,0,0,1,1,0,0.8154228855721393,0.3095580784819455,False,True,False,False,True,False,False,False,True,False,0
0,0,0,0,0.29166666666666663,1,0,0,1,1,1,1,1,1,0.8587064676616915,0.2578528002947679,False,True,False,False,True,False,False,False,False,True,0
1,0,0,1,0.18055555555555555,1,0,0,0,0,0,1,1,0,0.4791044776119403,0.09577077192336036,True,False,False,True,False,False,False,True,False,False,0
0,0,1,1,1.0,1,1,0,1,1,1,0,1,1,0.8,0.8209112472365513,False,True,False,False,False,True,True,False,False,False,0
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.2601990049751243,0.00511238025055269,True,False,False,True,False,False,False,False,False,True,1
1,0,1,0,0.9722222222222222,1,0,0,0,0,0,0,0,0,0.015920398009950265,0.16509303610906412,False,False,True,False,False,True,False,True,False,False,0
0,0,0,0,0.041666666666666664,1,1,0,0,0,1,1,0,1,0.45124378109452734,0.01792211680176861,True,False,False,True,False,False,False,False,True,False,1
0,0,0,0,0.18055555555555555,1,0,1,1,0,1,0,1,0,0.49303482587064673,0.09697978076639648,True,False,False,True,False,False,True,False,False,False,0
1,1,0,0,0.9305555555555555,1,1,1,1,1,1,1,1,1,0.9736318407960197,0.9027093312453944,False,True,False,False,False,True,False,True,False,False,0
1,0,1,0,0.6666666666666666,1,1,0,1,1,0,0,1,1,0.5203980099502488,0.3938490235814297,True,False,False,False,True,False,False,True,False,False,0
0,1,0,0,0.5694444444444444,1,1,0,1,1,0,1,1,1,0.8572139303482588,0.4759982958732499,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0,0.7916666666666666,1,0,1,1,1,1,1,0,1,0.5577114427860697,0.47972895173176133,True,False,False,False,False,True,False,True,False,False,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.2656716417910448,0.0051757092851879155,True,False,False,True,False,False,False,False,False,True,0
1,0,0,0,0.5555555555555556,1,1,0,0,0,0,0,0,1,0.06318407960199005,0.1121442059690494,False,False,True,False,False,True,False,False,False,True,0
1,1,0,0,0.013888888888888888,1,1,0,0,0,0,0,0,1,0.572139303482587,0.008722135224760503,False,True,False,True,False,False,False,False,True,False,1
1,0,1,1,0.3194444444444444,1,0,0,0,0,0,0,0,0,0.013930348258706454,0.05030628224023582,False,False,True,False,True,False,False,False,False,True,0
0,0,1,0,0.611111111111111,1,0,1,1,1,0,0,0,1,0.43034825870646765,0.31344417833456156,True,False,False,False,True,False,False,False,False,True,0
1,0,1,1,0.125,1,1,0,0,1,0,0,0,1,0.607960199004975,0.07613877118644069,False,True,False,True,False,False,True,False,False,False,1
1,0,1,0,0.40277777777777773,1,1,0,1,0,0,0,0,1,0.6159203980099502,0.2608292649226235,False,True,False,True,False,False,True,False,False,False,1
1,0,0,0,0.2361111111111111,1,0,1,1,0,0,0,0,1,0.37064676616915426,0.10756148673544585,True,False,False,True,False,False,False,True,False,False,0
1,0,0,0,0.3611111111111111,1,0,0,0,0,1,1,0,0,0.4099502487562189,0.17352155490051588,True,False,False,False,True,False,False,True,False,False,0
1,0,1,0,0.611111111111111,1,0,0,1,1,1,1,0,1,0.5243781094527363,0.3742688375092115,True,False,False,False,True,False,False,False,True,False,0
0,0,1,0,0.5,1,1,1,1,1,1,0,1,1,0.8736318407960199,0.44150700073691973,False,True,False,False,False,True,False,True,False,False,0
0,0,1,1,0.9444444444444444,1,1,0,1,0,1,0,0,1,0.6507462686567165,0.6601648857774504,False,True,False,False,True,False,True,False,False,False,0
0,0,1,1,0.06944444444444445,0,0,0,1,0,1,0,0,0,0.15920398009950248,0.018831752026529112,True,False,False,True,False,False,False,False,True,False,0
1,1,0,0,0.7083333333333333,1,1,0,0,1,0,1,1,1,0.7915422885572139,0.5657355379513634,False,True,False,True,False,False,False,False,True,False,1
1,0,0,1,0.7916666666666666,1,1,1,1,1,1,1,1,0,0.7094527363184079,0.5771405213706707,True,False,False,False,False,True,False,False,False,True,0
1,0,0,1,1.0,0,0,1,1,1,1,1,1,0,0.48706467661691544,0.5379168201915991,True,False,False,False,False,True,False,True,False,False,0
1,0,1,0,0.15277777777777776,1,0,0,0,0,0,0,0,1,0.2751243781094527,0.060093496683861464,True,False,False,True,False,False,True,False,False,False,0
0,0,1,1,0.041666666666666664,1,0,0,1,0,0,1,0,1,0.4024875621890548,0.01941322770817981,True,False,False,True,False,False,False,True,False,False,0
0,1,0,0,0.3055555555555555,1,0,1,1,0,0,0,0,0,0.6313432835820896,0.20966516212232872,False,True,False,True,False,False,False,False,True,False,0
0,0,1,1,0.8194444444444444,1,0,0,0,0,0,0,0,0,0.023383084577114438,0.1480747973470892,False,False,True,False,False,True,False,False,False,True,0
1,0,1,1,0.8472222222222222,1,0,0,1,1,1,1,1,0,0.8522388059701492,0.7425789885777451,False,True,False,False,True,False,False,True,False,False,0
1,1,1,0,0.8194444444444444,1,0,1,1,1,0,0,0,1,0.6437810945273632,0.5645668294030951,False,True,False,False,True,False,False,True,False,False,0
0,0,0,0,0.5,1,0,0,1,0,0,1,1,1,0.7616915422885572,0.4105621315401622,False,True,False,True,False,False,False,True,False,False,0
1,0,0,0,0.06944444444444445,1,0,0,0,0,0,0,0,0,0.019900497512437804,0.012642778187177598,False,False,True,True,False,False,False,False,False,True,0
1,0,0,0,0.013888888888888888,1,1,0,0,0,0,0,0,1,0.31741293532338305,0.005774456521739131,True,False,False,True,False,False,False,False,True,False,0
1,1,0,0,0.16666666666666666,1,1,0,0,0,0,0,0,1,0.5477611940298507,0.09534474023581431,False,True,False,True,False,False,False,True,False,False,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.023880597014925342,0.002377717391304348,False,False,True,True,False,False,False,False,True,False,0
1,0,1,0,0.5555555555555556,1,1,0,1,0,1,1,0,0,0.5223880597014925,0.3364211035372145,True,False,False,False,True,False,False,True,False,False,0
0,0,1,1,0.5833333333333333,1,0,0,0,1,0,1,1,1,0.7353233830845771,0.44622789240972743,False,True,False,True,False,False,False,False,True,False,0
0,0,1,1,0.9583333333333333,1,0,0,0,0,0,0,0,0,0.014427860696517386,0.16084423360353725,False,False,True,False,False,True,True,False,False,False,0
1,0,1,1,0.38888888888888884,1,1,0,1,0,0,0,1,0,0.4592039800995025,0.20750621775976422,True,False,False,True,False,False,False,False,True,False,0
1,0,0,0,0.8055555555555555,1,0,1,1,0,0,1,1,0,0.8049751243781095,0.6587313467207075,False,True,False,False,True,False,True,False,False,False,0
1,0,1,0,0.986111111111111,1,1,1,1,1,1,1,1,1,0.9751243781094526,0.9861769988946206,False,True,False,False,False,True,False,False,True,False,0
0,0,1,1,0.9722222222222222,1,1,1,0,0,1,1,1,1,0.6203980099502486,0.6287076271186441,True,False,False,False,False,True,True,False,False,False,0
1,0,1,1,0.7222222222222222,1,1,0,0,0,0,0,0,0,0.06517412935323383,0.14152312085482682,False,False,True,False,False,True,False,False,False,True,0
1,0,1,1,0.25,0,0,0,0,0,0,0,0,0,0.072636815920398,0.053869979734708924,True,False,False,True,False,False,False,True,False,False,0
1,0,1,0,1.0,1,1,1,1,1,1,0,1,1,0.6373134328358209,0.6886226510685336,True,False,False,False,False,True,True,False,False,False,0
1,0,0,0,0.25,1,0,1,0,0,0,0,0,0,0.30995024875621885,0.1007277081798084,True,False,False,True,False,False,False,False,True,False,1
0,0,1,0,0.7916666666666666,1,0,1,1,0,1,1,0,1,0.5184079601990049,0.47492745946941783,True,False,False,False,False,True,False,True,False,False,0
0,0,0,0,0.375,1,0,1,1,0,0,0,0,1,0.38258706467661696,0.1903267778187178,True,False,False,True,False,False,False,False,False,True,0
1,0,1,0,0.3333333333333333,1,1,0,1,1,0,1,1,1,0.8597014925373135,0.2927470983787767,False,True,False,True,False,False,False,False,True,False,1
1,0,1,1,0.1388888888888889,1,0,0,0,0,0,0,0,0,0.021890547263681587,0.027910832719233607,False,False,True,False,True,False,False,False,False,True,0
0,0,1,1,1.0,1,1,0,0,0,0,0,0,0,0.06616915422885569,0.2140751658069271,False,False,True,False,False,True,False,False,False,True,0
1,0,0,0,0.09722222222222221,1,1,0,0,0,0,0,0,1,0.06766169154228854,0.017611228813559324,False,False,True,True,False,False,True,False,False,False,0
1,0,1,1,0.75,1,1,0,1,0,1,1,0,1,0.5218905472636816,0.4340917464996316,True,False,False,False,True,False,False,False,True,False,0
0,1,1,0,0.611111111111111,1,0,1,1,0,1,0,0,1,0.6656716417910448,0.42263494841562277,False,True,False,True,False,False,False,False,True,False,0
